event_id,household_id,stock_id,product_id,product_name,action_type,quantity,timestamp,expiry_date,classification,location,category_name,dias_para_vencer,nutriscore,calories_100g,proteins_100g,carbs_100g
a57daf54-5,5,f371c88d,21616,Organic Baby Arugula,IN,3,2026-02-07T15:17:36.000000,2026-02-14,Purchase,Refrigerador,Frutas y Verduras,7,A,25.0,2.82,3.52
aea2a2ea-5,2,7a1074e3,47766,Organic Avocado,OUT,1,2026-02-21T12:00:36.000000,2026-02-21,Consumption,Refrigerador,Frutas y Verduras,0,D,427.0,1.9,7.36
973aed7a-1,2,9a650bf0,19660,Spring Water,OUT,3,2026-04-06T10:51:36.000000,2026-04-26,Consumption,Estante,Bebidas,20,A,0.0,0.0,0.0
4117d1c7-1,2,4bcd2ab7,19660,Spring Water,IN,2,2026-04-12T09:46:36.000000,2026-05-12,Purchase,Estante,Bebidas,30,A,0.0,0.0,0.0
e661f1fb-5,5,064db20c,9076,Blueberries,OUT,1,2026-04-24T18:45:36.000000,2026-04-26,Consumption,Despensa,Despensa General,2,B,57.0,0.71,12.1
63eb49fc-6,1,0633adf2,27966,Organic Raspberries,OUT,1,2026-03-15T18:07:36.000000,2026-03-19,Consumption,Refrigerador,Frutas y Verduras,4,B,50.0,1.43,12.1
7c807a21-d,6,7c1f2245,30391,Organic Cucumber,IN,1,2026-02-06T17:27:36.000000,2026-02-13,Purchase,Refrigerador,Frutas y Verduras,7,A,34.0,0.5,6.79
aa0fa3a9-9,1,9ca9ef45,28985,Michigan Organic Kale,OUT,1,2026-03-05T20:34:36.000000,2026-03-09,Consumption,Refrigerador,Frutas y Verduras,4,A,35.0,2.92,4.42
d8774b3b-d,6,379eb6ee,47766,Organic Avocado,OUT,1,2026-04-02T23:59:59.000000,2026-03-30,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,427.0,1.9,7.36
7a0133b5-f,4,5951bf7a,26209,Limes,OUT,1,2026-04-17T08:07:36.000000,2026-04-22,Consumption,Refrigerador,Frutas y Verduras,5,A,30.0,0.0,10.4
50ead213-1,0,d4e4f08f,49683,Cucumber Kirby,IN,3,2026-03-06T13:16:36.000000,2026-03-13,Purchase,Refrigerador,Frutas y Verduras,7,A,34.0,0.5,6.79
e9050839-d,8,52475a2a,19660,Spring Water,OUT,1,2026-04-14T20:35:36.000000,2026-04-21,Consumption,Estante,Bebidas,7,A,0.0,0.0,0.0
3eeb179f-c,5,718b6494,13176,Bag of Organic Bananas,IN,3,2026-04-19T17:48:36.000000,2026-04-26,Purchase,Refrigerador,Frutas y Verduras,7,D,346.0,3.89,88.3
cba3712c-6,4,b5c56309,49235,Organic Half & Half,OUT,1,2026-03-25T00:26:36.000000,2026-04-04,Consumption,Refrigerador,Lacteos y Refrigerados,10,B,131.0,3.13,4.3
dc797643-7,0,a2b03757,28985,Michigan Organic Kale,IN,3,2026-03-04T16:44:36.000000,2026-03-11,Purchase,Refrigerador,Frutas y Verduras,7,A,35.0,2.92,4.42
2827a798-0,0,132ea28e,40706,Organic Grape Tomatoes,IN,3,2026-02-02T13:11:36.000000,2026-02-09,Purchase,Refrigerador,Frutas y Verduras,7,A,36.0,1.19,7.14
37194e3f-a,0,2adf23a5,8518,Organic Red Onion,OUT,1,2026-04-24T00:13:36.000000,2026-04-30,Consumption,Refrigerador,Frutas y Verduras,6,A,30.0,0.68,6.76
b604e31f-1,2,8573274e,44632,Sparkling Water Grapefruit,OUT,2,2026-03-03T11:00:36.000000,2026-03-29,Consumption,Estante,Bebidas,26,A,36.0,0.58,9.15
cf4aafa1-d,0,7212ae88,45066,Honeycrisp Apple,OUT,1,2026-03-16T23:59:59.000000,2026-03-13,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,2.0,0.0,3.81
d2a17cd0-8,9,6775a988,10749,Organic Red Bell Pepper,IN,2,2026-03-04T13:06:36.000000,2026-03-11,Purchase,Refrigerador,Frutas y Verduras,7,,,0.896,6.65
44f83d7e-e,1,2dd492ce,42265,Organic Baby Carrots,OUT,1,2026-04-05T13:44:36.000000,2026-04-06,Consumption,Refrigerador,Frutas y Verduras,1,A,35.0,1.18,8.24
5b37e62b-8,6,a95049a7,43352,Raspberries,OUT,1,2026-04-28T02:18:36.000000,2026-04-27,Waste,Refrigerador,Frutas y Verduras,-1,B,50.0,1.43,12.1
44e7cad9-c,5,297feb48,27845,Organic Whole Milk,OUT,2,2026-04-13T23:59:59.000000,2026-04-10,Forced_Waste,Refrigerador,Lacteos y Refrigerados,-3,B,62.0,3.39,5.08
1a7340dd-1,2,abbaba21,24964,Organic Garlic,IN,1,2026-02-14T17:36:36.000000,2026-02-21,Purchase,Refrigerador,Frutas y Verduras,7,C,167.0,0.0,33.3
8cf5dabf-9,7,a8cb6317,28985,Michigan Organic Kale,IN,2,2026-04-12T15:38:36.000000,2026-04-19,Purchase,Refrigerador,Frutas y Verduras,7,A,35.0,2.92,4.42
65efd7ad-9,8,a893b65f,19660,Spring Water,IN,1,2026-04-03T09:25:36.000000,2026-05-03,Purchase,Estante,Bebidas,30,A,0.0,0.0,0.0
0ad74dd7-b,3,8f611b49,30391,Organic Cucumber,OUT,1,2026-02-03T23:31:36.000000,2026-02-09,Consumption,Refrigerador,Frutas y Verduras,6,A,34.0,0.5,6.79
4652067b-a,4,bf886ecf,44632,Sparkling Water Grapefruit,IN,1,2026-04-19T12:48:36.000000,2026-05-19,Purchase,Estante,Bebidas,30,A,36.0,0.58,9.15
bf8e8371-3,8,40f3fa4c,47766,Organic Avocado,IN,3,2026-04-06T14:46:36.000000,2026-04-13,Purchase,Refrigerador,Frutas y Verduras,7,D,427.0,1.9,7.36
252974e7-9,3,c8b65567,35951,Organic Unsweetened Almond Milk,IN,1,2026-03-04T23:54:36.000000,2026-03-16,Purchase,Refrigerador,Lacteos y Refrigerados,12,A,15.0,0.55,0.34
6d7855ef-0,4,9f57ae8d,47766,Organic Avocado,OUT,3,2026-04-05T10:03:36.000000,2026-04-09,Consumption,Refrigerador,Frutas y Verduras,4,D,427.0,1.9,7.36
94f93fd3-6,5,0b3ba6ee,44359,Organic Small Bunch Celery,IN,1,2026-04-16T00:37:36.000000,2026-04-23,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
074814d3-8,3,05d1fb6f,30391,Organic Cucumber,OUT,1,2026-02-28T23:59:59.000000,2026-02-25,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,34.0,0.5,6.79
533ac2ba-c,9,2aec03b7,28985,Michigan Organic Kale,OUT,1,2026-04-22T23:59:59.000000,2026-04-19,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,35.0,2.92,4.42
6c39ef58-c,0,8afb91f6,44632,Sparkling Water Grapefruit,IN,2,2026-03-05T10:27:36.000000,2026-04-04,Purchase,Estante,Bebidas,30,A,36.0,0.58,9.15
e198c680-9,8,44b6e944,13176,Bag of Organic Bananas,OUT,1,2026-02-16T18:43:36.000000,2026-02-23,Consumption,Refrigerador,Frutas y Verduras,7,D,346.0,3.89,88.3
024b25d3-9,7,cdf80c71,47209,Organic Hass Avocado,OUT,1,2026-02-28T11:44:36.000000,2026-03-05,Consumption,Refrigerador,Frutas y Verduras,5,,,1.81,8.32
203c14b2-4,2,3b957213,39275,Organic Blueberries,IN,1,2026-04-27T08:09:36.000000,2026-05-04,Purchase,Refrigerador,Frutas y Verduras,7,B,57.0,0.71,12.1
23b836ba-c,4,ca3de621,49235,Organic Half & Half,OUT,3,2026-02-27T23:59:59.000000,2026-02-24,Forced_Waste,Refrigerador,Lacteos y Refrigerados,-3,B,131.0,3.13,4.3
459db15b-6,0,243c24d9,47766,Organic Avocado,IN,3,2026-03-07T20:14:36.000000,2026-03-14,Purchase,Refrigerador,Frutas y Verduras,7,D,427.0,1.9,7.36
5520cf39-6,2,4cdc6499,27966,Organic Raspberries,OUT,3,2026-03-02T23:59:59.000000,2026-02-27,Forced_Waste,Refrigerador,Frutas y Verduras,-3,B,50.0,1.43,12.1
829642a3-1,1,ab3a22f7,22035,Organic Whole String Cheese,OUT,1,2026-02-08T19:30:36.000000,2026-02-19,Consumption,Refrigerador,Lacteos y Refrigerados,11,B,50.0,1.45,6.25
bb444bd6-2,3,4fe44dc5,44359,Organic Small Bunch Celery,IN,3,2026-03-15T13:18:36.000000,2026-03-22,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
4353ac68-6,5,3935f96e,44632,Sparkling Water Grapefruit,OUT,1,2026-03-05T12:24:36.000000,2026-03-31,Consumption,Estante,Bebidas,26,A,36.0,0.58,9.15
a9495b88-7,3,26aea84a,44632,Sparkling Water Grapefruit,IN,1,2026-03-20T12:14:36.000000,2026-04-19,Purchase,Estante,Bebidas,30,A,36.0,0.58,9.15
ee2731df-4,8,df45b48b,44359,Organic Small Bunch Celery,IN,3,2026-02-28T10:02:36.000000,2026-03-07,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
6462db4d-d,7,7f801a93,21903,Organic Baby Spinach,OUT,1,2026-02-20T18:34:36.000000,2026-02-25,Consumption,Refrigerador,Frutas y Verduras,5,A,23.0,2.68,3.36
10d4ceb0-6,5,10c42996,5876,Organic Lemon,IN,2,2026-03-05T19:06:36.000000,2026-03-12,Purchase,Refrigerador,Frutas y Verduras,7,D,300.0,0.0,6.67
a02623c6-c,8,ebd6768c,37646,Organic Gala Apples,IN,2,2026-03-24T16:55:36.000000,2026-03-31,Purchase,Refrigerador,Frutas y Verduras,7,B,52.0,0.32,14.3
9913d28d-e,9,5ef97093,5077,100% Whole Wheat Bread,IN,3,2026-03-01T13:44:36.000000,2026-03-15,Purchase,Despensa,Panaderia y Granos,14,C,256.0,11.6,48.8
8aa93413-d,6,d3277e76,34126,Organic Italian Parsley Bunch,OUT,1,2026-02-25T21:02:36.000000,2026-02-22,Waste,Refrigerador,Frutas y Verduras,-3,D,392.0,7.43,76.25
5da4493a-7,5,7cb6a6ec,44632,Sparkling Water Grapefruit,IN,3,2026-03-04T15:48:36.000000,2026-04-03,Purchase,Estante,Bebidas,30,A,36.0,0.58,9.15
469f02a3-d,3,697944cd,27086,Half & Half,IN,2,2026-03-07T06:24:36.000000,2026-03-19,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,131.0,3.13,4.3
d401bfbe-3,5,1a4e4e07,49683,Cucumber Kirby,IN,2,2026-02-18T08:51:36.000000,2026-02-25,Purchase,Refrigerador,Frutas y Verduras,7,A,34.0,0.5,6.79
a9db384f-4,6,4bd8643a,8518,Organic Red Onion,OUT,3,2026-04-09T23:59:59.000000,2026-04-06,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,30.0,0.68,6.76
6e728b04-2,1,ee46755c,35951,Organic Unsweetened Almond Milk,OUT,2,2026-04-07T13:39:36.000000,2026-04-11,Consumption,Refrigerador,Lacteos y Refrigerados,4,A,15.0,0.55,0.34
4537cc44-2,2,8bde89d2,8277,Apple Honeycrisp Organic,IN,2,2026-04-15T11:50:36.000000,2026-04-22,Purchase,Refrigerador,Frutas y Verduras,7,,,0.102,14.7
331d5d0c-c,2,cb410abc,47766,Organic Avocado,IN,3,2026-04-24T13:28:36.000000,2026-05-01,Purchase,Refrigerador,Frutas y Verduras,7,D,427.0,1.9,7.36
8c3321c6-8,8,b8bb96a7,30391,Organic Cucumber,OUT,2,2026-02-19T23:04:36.000000,2026-02-24,Consumption,Refrigerador,Frutas y Verduras,5,A,34.0,0.5,6.79
78835de0-5,6,a786d45e,45066,Honeycrisp Apple,IN,1,2026-03-05T08:03:36.000000,2026-03-12,Purchase,Refrigerador,Frutas y Verduras,7,A,2.0,0.0,3.81
d8e9cf85-7,3,ca0961d0,22935,Organic Yellow Onion,OUT,1,2026-04-11T22:18:36.000000,2026-04-17,Consumption,Refrigerador,Frutas y Verduras,6,A,30.0,0.68,7.43
3d3d2c48-a,5,9cc0b807,9076,Blueberries,OUT,2,2026-02-28T10:52:36.000000,2026-03-14,Consumption,Despensa,Despensa General,14,B,57.0,0.71,12.1
cc36abc0-a,5,b05a4eef,34126,Organic Italian Parsley Bunch,OUT,2,2026-02-07T18:26:36.000000,2026-02-14,Consumption,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
d68c0dcf-9,7,c6dd306b,8518,Organic Red Onion,OUT,1,2026-04-09T23:59:59.000000,2026-04-06,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,30.0,0.68,6.76
d5e46076-a,6,5e5f4b5b,34126,Organic Italian Parsley Bunch,IN,1,2026-04-06T18:20:36.000000,2026-04-13,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
601ed708-9,2,3a920d07,10749,Organic Red Bell Pepper,IN,2,2026-04-15T11:15:36.000000,2026-04-22,Purchase,Refrigerador,Frutas y Verduras,7,,,0.896,6.65
b680fe55-7,4,7e02141f,30489,Original Hummus,OUT,3,2026-04-04T09:58:36.000000,2026-04-14,Consumption,Refrigerador,Congelados,10,C,214.0,7.14,14.3
09b12516-9,8,1c598904,27104,Fresh Cauliflower,OUT,1,2026-04-12T20:38:36.000000,2026-04-16,Consumption,Refrigerador,Frutas y Verduras,4,B,52.0,1.94,5.01
b40a922c-e,4,3e4b5c6c,5876,Organic Lemon,IN,2,2026-04-17T12:01:36.000000,2026-04-24,Purchase,Refrigerador,Frutas y Verduras,7,D,300.0,0.0,6.67
81791b31-7,6,e9785328,34126,Organic Italian Parsley Bunch,OUT,1,2026-04-10T10:01:36.000000,2026-04-12,Consumption,Refrigerador,Frutas y Verduras,2,D,392.0,7.43,76.25
ade6b995-1,6,e83f79bb,21903,Organic Baby Spinach,OUT,2,2026-03-16T23:59:59.000000,2026-03-13,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,23.0,2.68,3.36
a192ed43-e,7,15c51a2c,47209,Organic Hass Avocado,OUT,2,2026-04-26T23:59:59.000000,2026-04-23,Forced_Waste,Refrigerador,Frutas y Verduras,-3,,,1.81,8.32
f55c8cdd-4,6,c2aebf75,26604,Organic Blackberries,OUT,1,2026-03-10T23:37:36.000000,2026-03-12,Consumption,Refrigerador,Frutas y Verduras,2,B,59.0,1.47,15.4
6b10df02-a,4,31a332f9,8277,Apple Honeycrisp Organic,OUT,3,2026-04-06T05:15:36.000000,2026-04-07,Consumption,Refrigerador,Frutas y Verduras,1,,,0.102,14.7
7faddb4b-7,8,b36103e0,42265,Organic Baby Carrots,OUT,3,2026-03-10T23:59:59.000000,2026-03-07,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,35.0,1.18,8.24
27e9b2de-e,8,c7c204e4,10749,Organic Red Bell Pepper,OUT,2,2026-02-12T23:11:36.000000,2026-02-14,Consumption,Refrigerador,Frutas y Verduras,2,,,0.896,6.65
4ec36843-2,6,6a662db3,13176,Bag of Organic Bananas,OUT,1,2026-02-22T17:10:36.000000,2026-02-23,Consumption,Refrigerador,Frutas y Verduras,1,D,346.0,3.89,88.3
62aef728-2,8,d8007a5c,19057,Organic Large Extra Fancy Fuji Apple,OUT,1,2026-04-04T14:22:36.000000,2026-04-10,Consumption,Refrigerador,Frutas y Verduras,6,,,0.148,15.7
0dc9b31b-0,9,64120d0d,42265,Organic Baby Carrots,OUT,1,2026-04-25T22:22:36.000000,2026-04-30,Consumption,Refrigerador,Frutas y Verduras,5,A,35.0,1.18,8.24
50d9edb3-f,4,6c4e70b5,47626,Large Lemon,OUT,1,2026-03-24T21:13:36.000000,2026-03-26,Consumption,Refrigerador,Frutas y Verduras,2,B,55.0,10.7,2.36
8d31fabf-a,9,f0bff466,35951,Organic Unsweetened Almond Milk,IN,1,2026-03-20T10:37:36.000000,2026-04-01,Purchase,Refrigerador,Lacteos y Refrigerados,12,A,15.0,0.55,0.34
40d18888-1,8,ed0c192e,22935,Organic Yellow Onion,OUT,1,2026-03-23T23:59:59.000000,2026-03-20,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,30.0,0.68,7.43
021f2abd-2,3,7a1273e3,49683,Cucumber Kirby,OUT,3,2026-04-23T23:59:59.000000,2026-04-20,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,34.0,0.5,6.79
0af95c41-3,8,dcfdae49,44359,Organic Small Bunch Celery,IN,2,2026-04-10T12:29:36.000000,2026-04-17,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
1b28e269-b,4,15cc91af,44632,Sparkling Water Grapefruit,OUT,1,2026-04-23T01:51:36.000000,2026-05-19,Consumption,Estante,Bebidas,26,A,36.0,0.58,9.15
16c83742-e,6,26990ada,13176,Bag of Organic Bananas,IN,1,2026-02-16T19:28:36.000000,2026-02-23,Purchase,Refrigerador,Frutas y Verduras,7,D,346.0,3.89,88.3
9cda4304-d,2,f07d3d14,5876,Organic Lemon,IN,2,2026-02-06T10:34:36.000000,2026-02-13,Purchase,Refrigerador,Frutas y Verduras,7,D,300.0,0.0,6.67
3fbeb325-5,6,4f01f153,27966,Organic Raspberries,IN,1,2026-04-30T13:31:36.000000,2026-05-07,Purchase,Refrigerador,Frutas y Verduras,7,B,50.0,1.43,12.1
d25d31fb-e,9,ccf83a1f,47626,Large Lemon,IN,3,2026-02-04T11:53:36.000000,2026-02-11,Purchase,Refrigerador,Frutas y Verduras,7,B,55.0,10.7,2.36
1073adde-b,8,b12ead0e,31717,Organic Cilantro,OUT,1,2026-03-09T08:40:36.000000,2026-03-07,Waste,Refrigerador,Frutas y Verduras,-2,A,0.0,0.0,0.0
1230e007-d,2,afaf31df,27966,Organic Raspberries,OUT,2,2026-03-08T16:07:36.000000,2026-03-13,Consumption,Refrigerador,Frutas y Verduras,5,B,50.0,1.43,12.1
ff5a8487-6,6,84c3347c,27845,Organic Whole Milk,OUT,3,2026-04-30T03:21:36.000000,2026-05-11,Consumption,Refrigerador,Lacteos y Refrigerados,11,B,62.0,3.39,5.08
92fc9333-0,7,f15fc43e,44359,Organic Small Bunch Celery,IN,3,2026-02-13T09:01:36.000000,2026-02-20,Purchase,Refrigerador,Frutas y Verduras,7,D,392.0,7.43,76.25
50930cb5-6,3,fce386b9,24852,Banana,IN,1,2026-02-20T14:27:36.000000,2026-02-27,Purchase,Refrigerador,Frutas y Verduras,7,D,312.0,12.5,40.6
b76ef498-3,7,ed9299ef,35951,Organic Unsweetened Almond Milk,OUT,1,2026-02-13T05:36:36.000000,2026-02-17,Consumption,Refrigerador,Lacteos y Refrigerados,4,A,15.0,0.55,0.34
029c1b38-c,2,35c893f7,30489,Original Hummus,OUT,3,2026-02-21T19:50:36.000000,2026-02-24,Consumption,Refrigerador,Congelados,3,C,214.0,7.14,14.3
a22bff61-a,8,8045b46c,30391,Organic Cucumber,IN,1,2026-03-11T11:28:36.000000,2026-03-18,Purchase,Refrigerador,Frutas y Verduras,7,A,34.0,0.5,6.79
4964f8aa-4,9,766c0dab,27104,Fresh Cauliflower,IN,1,2026-04-26T11:58:36.000000,2026-05-03,Purchase,Refrigerador,Frutas y Verduras,7,B,52.0,1.94,5.01
a4416781-f,1,66682957,27104,Fresh Cauliflower,IN,3,2026-04-01T15:44:36.000000,2026-04-08,Purchase,Refrigerador,Frutas y Verduras,7,B,52.0,1.94,5.01
28774a39-2,6,4d7ede55,9076,Blueberries,OUT,1,2026-04-17T18:42:36.000000,2026-04-30,Consumption,Despensa,Despensa General,13,B,57.0,0.71,12.1
5a28617d-d,8,ced45e78,40706,Organic Grape Tomatoes,IN,1,2026-04-06T16:34:36.000000,2026-04-13,Purchase,Refrigerador,Frutas y Verduras,7,A,36.0,1.19,7.14
7385cef0-0,2,bf96ac63,22935,Organic Yellow Onion,IN,2,2026-04-17T10:59:36.000000,2026-04-24,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.68,7.43
4c08d23a-2,6,e1d06ec4,37646,Organic Gala Apples,OUT,1,2026-04-14T13:38:36.000000,2026-04-12,Waste,Refrigerador,Frutas y Verduras,-2,B,52.0,0.32,14.3
f4762920-2,1,c717321b,46979,Asparagus,IN,3,2026-03-03T10:23:36.000000,2026-03-10,Purchase,Refrigerador,Frutas y Verduras,7,A,18.0,2.35,3.53
63c2d288-7,8,acfdfd49,21616,Organic Baby Arugula,IN,3,2026-03-27T17:12:36.000000,2026-04-03,Purchase,Refrigerador,Frutas y Verduras,7,A,25.0,2.82,3.52
f2d861e8-8,9,cec005c1,44632,Sparkling Water Grapefruit,IN,2,2026-03-02T19:39:36.000000,2026-04-01,Purchase,Estante,Bebidas,30,A,36.0,0.58,9.15
1fda5ff4-7,4,1979c6c6,27104,Fresh Cauliflower,OUT,1,2026-03-24T09:53:36.000000,2026-03-24,Consumption,Refrigerador,Frutas y Verduras,0,B,52.0,1.94,5.01
62cebf3e-7,3,ad58ea97,45066,Honeycrisp Apple,OUT,3,2026-03-10T23:59:59.000000,2026-03-07,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,2.0,0.0,3.81
2a54d3eb-7,3,a91874e0,9076,Blueberries,IN,2,2026-02-24T17:20:36.000000,2026-03-10,Purchase,Despensa,Despensa General,14,B,57.0,0.71,12.1
648c0e33-5,7,dd8030b5,27966,Organic Raspberries,IN,1,2026-02-24T08:03:36.000000,2026-03-03,Purchase,Refrigerador,Frutas y Verduras,7,B,50.0,1.43,12.1
0fed41b4-e,2,79ee3652,4920,Seedless Red Grapes,IN,1,2026-04-25T12:02:36.000000,2026-05-02,Purchase,Refrigerador,Frutas y Verduras,7,B,71.0,1.18,17.6
0ba7dc26-3,1,a6840180,40706,Organic Grape Tomatoes,OUT,1,2026-04-27T23:59:59.000000,2026-04-24,Forced_Waste,Refrigerador,Frutas y Verduras,-3,A,36.0,1.19,7.14
c8b6d744-7,3,87622e6b,43352,Raspberries,OUT,1,2026-04-10T14:48:36.000000,2026-04-16,Consumption,Refrigerador,Frutas y Verduras,6,B,50.0,1.43,12.1
e838ecf5-e,8,16f414f5,13176,Bag of Organic Bananas,IN,2,2026-03-27T21:09:36.000000,2026-04-03,Purchase,Refrigerador,Frutas y Verduras,7,D,346.0,3.89,88.3
faa8dfb8-2,8,161a9e7f,9076,Blueberries,OUT,1,2026-02-21T06:02:36.000000,2026-03-06,Consumption,Despensa,Despensa General,13,B,57.0,0.71,12.1
33c3ee44-6,4,302b4129,13176,Bag of Organic Bananas,OUT,1,2026-04-19T23:59:59.000000,2026-04-16,Forced_Waste,Refrigerador,Frutas y Verduras,-3,D,346.0,3.89,88.3
80b994a4-9,5,8b29fb3d,22935,Organic Yellow Onion,IN,2,2026-03-23T12:54:36.000000,2026-03-30,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.68,7.43
f948b36e-f,1,d09683f6,26209,Limes,IN,3,2026-04-05T07:47:36.000000,2026-04-12,Purchase,Refrigerador,Frutas y Verduras,7,A,30.0,0.0,10.4
9f9055db-6,1,e6843a75,21137,Organic Strawberries,OUT,1,2026-04-05T06:30:36.000000,2026-04-07,Consumption,Refrigerador,Frutas y Verduras,2,,,1.43,8.57
89599810-e,0,8243121b,22035,Organic Whole String Cheese,IN,3,2026-04-15T12:46:36.000000,2026-04-27,Purchase,Refrigerador,Lacteos y Refrigerados,12,B,50.0,1.45,6.25
ba8e33a3-2,2,5c847bd1,22935,Organic Yellow Onion,OUT,2,2026-04-12T10:40:36.000000,2026-04-18,Consumption,Refrigerador,Frutas y Verduras,6,A,30.0,0.68,7.43
5ee87c87-a,5,b897f472,19057,Organic Large Extra Fancy Fuji Apple,IN,1,2026-02-01T13:41:36.000000,2026-02-08,Purchase,Refrigerador,Frutas y Verduras,7,,,0.148,15.7
dd8e6afb-1,8,abc07054,10749,Organic Red Bell Pepper,OUT,2,2026-02-28T11:52:36.000000,2026-03-04,Consumption,Refrigerador,Frutas y Verduras,4,,,0.896,6.65
f17ce0fc-8,2,1e633944,39877,Organic Granny Smith Apple,OUT,3,2026-02-22T13:43:36.000000,2026-02-28,Consumption,Refrigerador,Frutas y Verduras,6,,,0.266,14.1
e34a55e4-b,5,7c4387cd,34126,Organic Italian Parsley Bunch,OUT,2,2026-04-06T03:53:36.000000,2026-04-11,Consumption,Refrigerador,Frutas y Verduras,5,D,392.0,7.43,76.25
3d6b6e1e-5,6,2f507990,40706,Organic Grape Tomatoes,IN,1,2026-02-26T15:42:36.000000,2026-03-05,Purchase,Refrigerador,Frutas y Verduras,7,A,36.0,1.19,7.14
f9c02f26-a,9,45843cec,44632,Sparkling Water Grapefruit,IN,3,2026-03-09T12:33:36.000000,2026-04-08,Purchase,Estante,Bebidas,30,A,36.0,0.58,9.15
2ed70594-8,0,3aa2d3fb,13176,Bag of Organic Bananas,OUT,2,2026-02-21T13:42:36.000000,2026-02-25,Consumption,Refrigerador,Frutas y Verduras,4,D,346.0,3.89,88.3
a0d75d79-1,2,d68d13c6,21137,Organic Strawberries,OUT,1,2026-02-28T23:59:59.000000,2026-02-25,Forced_Waste,Refrigerador,Frutas y Verduras,-3,,,1.43,8.57
12a682cb-c,7,4bbcf638,41950,Organic Tomato Cluster,OUT,2,2026-03-06T20:51:36.000000,2026-03-03,Waste,Refrigerador,Frutas y Verduras,-3,A,28.0,2.98,5.06
c755f319-c,1,530108df,16797,Strawberries,OUT,1,2026-03-11T19:31:36.000000,2026-03-08,Waste,Refrigerador,Frutas y Verduras,-3,,,1.43,8.57
313dbcdd-e,5,b7f63714,39877,Organic Granny Smith Apple,IN,1,2026-02-08T09:28:36.000000,2026-02-15,Purchase,Refrigerador,Frutas y Verduras,7,,,0.266,14.1
a1e1119b-f,3,e4b8e5a9,4920,Seedless Red Grapes,OUT,1,2026-04-24T23:59:59.000000,2026-04-21,Forced_Waste,Refrigerador,Frutas y Verduras,-3,B,71.0,1.18,17.6
d56ab45e-5,7,2c273750,44632,Sparkling Water Grapefruit,IN,1,2026-03-19T16:25:36.000000,2026-04-18,Purchase,Estante,Bebidas,30,A,36.0,0.58,9.15
7308e682-d,7,a9d25ae7,8277,Apple Honeycrisp Organic,IN,3,2026-02-06T08:03:36.000000,2026-02-13,Purchase,Refrigerador,Frutas y Verduras,7,,,0.102,14.7
0ee1a7fa-7,4,5b05868b,39877,Organic Granny Smith Apple,OUT,3,2026-04-15T07:35:36.000000,2026-04-20,Consumption,Refrigerador,Frutas y Verduras,5,,,0.266,14.1
9a9ba50c-6,0,444fe646,30391,Organic Cucumber,IN,1,2026-02-04T13:08:36.000000,2026-02-11,Purchase,Refrigerador,Frutas y Verduras,7,A,34.0,0.5,6.79
85ae67fb-6,9,dc3c8ac5,8277,Apple Honeycrisp Organic,IN,1,2026-04-02T12:00:36.000000,2026-04-09,Purchase,Refrigerador,Frutas y Verduras,7,,,0.102,14.7
b5638e90-1,6,5f858283,45007,Organic Zucchini,IN,2,2026-04-20T17:54:36.000000,2026-04-27,Purchase,Refrigerador,Frutas y Verduras,7,A,21.0,1.05,4.21
42cffbdf-8,9,eb8e608e,31717,Organic Cilantro,OUT,3,2026-03-14T13:56:36.000000,2026-03-11,Waste,Refrigerador,Frutas y Verduras,-3,A,0.0,0.0,0.0
e365f0f4-8,4,a7a6bf5e,28204,Organic Fuji Apple,OUT,1,2026-03-14T06:43:36.000000,2026-03-16,Consumption,Refrigerador,Frutas y Verduras,2,D,400.0,0.0,90.0
2929f6a3-0,3,9fa96ef2,26604,Organic Blackberries,IN,3,2026-03-04T11:56:36.000000,2026-03-11,Purchase,Refrigerador,Frutas y Verduras,7,B,59.0,1.47,15.4
7fc41890-f,5,eff3f430,47209,Organic Hass Avocado,IN,3,2026-04-03T11:00:36.000000,2026-04-10,Purchase,Refrigerador,Frutas y Verduras,7,,,1.81,8.32
b3bbc821-4,8,8ae83057,19057,Organic Large Extra Fancy Fuji Apple,OUT,1,2026-03-10T23:59:59.000000,2026-03-07,Forced_Waste,Refrigerador,Frutas y Verduras,-3,,,0.148,15.7
