event_id,household_id,product_id,product_name,action_type,classification,quantity,timestamp,fecha,semana_iso,mes,dia_semana,hora,turno,expiry_date,dias_para_vencer,location,category_name,nutriscore,calories_100g,proteins_100g,carbs_100g,bucket_calorico,is_out,is_in,is_waste,is_forced_waste,is_consumo,is_vencido,flag_riesgo_vencer
0f7afd92-9,2,40706,Organic Grape Tomatoes,IN,Purchase,2,2026-03-01 09:40:36,2026-03-01,2026-W09,2026-03,Sunday,9,Mañana,2026-03-08,7,Refrigerador,Frutas y Verduras,A,36.0,1.19,7.14,Bajo (<50),0,1,0,0,0,0,0
041e97cd-8,3,13176,Bag of Organic Bananas,OUT,Consumption,1,2026-03-30 14:04:36,2026-03-30,2026-W14,2026-03,Monday,14,Tarde,2026-03-31,1,Refrigerador,Frutas y Verduras,D,346.0,3.89,88.3,Muy alto (>300),1,0,0,0,1,0,1
af29962a-c,7,16797,Strawberries,OUT,Consumption,3,2026-04-12 22:17:36,2026-04-12,2026-W15,2026-04,Sunday,22,Noche,2026-04-16,4,Refrigerador,Frutas y Verduras,,,1.43,8.57,,1,0,0,0,1,0,0
eb43f001-9,3,24852,Banana,OUT,Forced_Waste,1,2026-03-03 23:59:59,2026-03-03,2026-W10,2026-03,Tuesday,23,Noche,2026-02-28,-3,Refrigerador,Frutas y Verduras,D,312.0,12.5,40.6,Muy alto (>300),1,0,1,1,0,1,0
e6f730c8-7,8,40706,Organic Grape Tomatoes,OUT,Forced_Waste,2,2026-03-19 23:59:59,2026-03-19,2026-W12,2026-03,Thursday,23,Noche,2026-03-16,-3,Refrigerador,Frutas y Verduras,A,36.0,1.19,7.14,Bajo (<50),1,0,1,1,0,1,0
9c86444f-e,5,49235,Organic Half & Half,IN,Purchase,2,2026-03-02 14:21:36,2026-03-02,2026-W10,2026-03,Monday,14,Tarde,2026-03-14,12,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),0,1,0,0,0,0,0
ff40f923-8,3,17794,Carrots,IN,Purchase,3,2026-03-13 13:56:36,2026-03-13,2026-W11,2026-03,Friday,13,Tarde,2026-03-20,7,Refrigerador,Frutas y Verduras,A,38.0,1.28,8.97,Bajo (<50),0,1,0,0,0,0,0
0b4a715f-4,1,21616,Organic Baby Arugula,IN,Purchase,2,2026-02-17 09:48:36,2026-02-17,2026-W08,2026-02,Tuesday,9,Mañana,2026-02-24,7,Refrigerador,Frutas y Verduras,A,25.0,2.82,3.52,Bajo (<50),0,1,0,0,0,0,0
afc7b2ed-4,3,19057,Organic Large Extra Fancy Fuji Apple,OUT,Forced_Waste,3,2026-04-11 23:59:59,2026-04-11,2026-W15,2026-04,Saturday,23,Noche,2026-04-08,-3,Refrigerador,Frutas y Verduras,,,0.148,15.7,,1,0,1,1,0,1,0
527bd17a-d,3,49235,Organic Half & Half,IN,Purchase,3,2026-04-04 13:56:36,2026-04-04,2026-W14,2026-04,Saturday,13,Tarde,2026-04-16,12,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),0,1,0,0,0,0,0
4438b615-e,4,45066,Honeycrisp Apple,OUT,Consumption,1,2026-04-13 06:06:36,2026-04-13,2026-W16,2026-04,Monday,6,Mañana,2026-04-20,7,Refrigerador,Frutas y Verduras,A,2.0,0.0,3.81,Bajo (<50),1,0,0,0,1,0,0
66bb574f-d,1,31717,Organic Cilantro,OUT,Consumption,1,2026-03-18 16:43:36,2026-03-18,2026-W12,2026-03,Wednesday,16,Tarde,2026-03-20,2,Refrigerador,Frutas y Verduras,A,0.0,0.0,0.0,Bajo (<50),1,0,0,0,1,0,1
f4e829ee-b,5,30391,Organic Cucumber,IN,Purchase,3,2026-04-05 17:54:36,2026-04-05,2026-W14,2026-04,Sunday,17,Tarde,2026-04-12,7,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),0,1,0,0,0,0,0
b4199302-c,5,47209,Organic Hass Avocado,OUT,Consumption,1,2026-04-16 10:35:36,2026-04-16,2026-W16,2026-04,Thursday,10,Mañana,2026-04-19,3,Refrigerador,Frutas y Verduras,,,1.81,8.32,,1,0,0,0,1,0,0
26276793-2,6,21903,Organic Baby Spinach,OUT,Consumption,2,2026-03-06 08:01:36,2026-03-06,2026-W10,2026-03,Friday,8,Mañana,2026-03-12,6,Refrigerador,Frutas y Verduras,A,23.0,2.68,3.36,Bajo (<50),1,0,0,0,1,0,0
f4736237-1,6,49683,Cucumber Kirby,OUT,Forced_Waste,1,2026-03-21 23:59:59,2026-03-21,2026-W12,2026-03,Saturday,23,Noche,2026-03-18,-3,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,1,1,0,1,0
9fde8195-d,7,35951,Organic Unsweetened Almond Milk,IN,Purchase,3,2026-03-30 10:57:36,2026-03-30,2026-W14,2026-03,Monday,10,Mañana,2026-04-11,12,Refrigerador,Lacteos y Refrigerados,A,15.0,0.55,0.34,Bajo (<50),0,1,0,0,0,0,0
6556f12e-3,7,10749,Organic Red Bell Pepper,OUT,Forced_Waste,1,2026-04-14 23:59:59,2026-04-14,2026-W16,2026-04,Tuesday,23,Noche,2026-04-11,-3,Refrigerador,Frutas y Verduras,,,0.896,6.65,,1,0,1,1,0,1,0
f1a226d7-2,7,35951,Organic Unsweetened Almond Milk,OUT,Consumption,1,2026-02-27 21:30:36,2026-02-27,2026-W09,2026-02,Friday,21,Noche,2026-03-07,8,Refrigerador,Lacteos y Refrigerados,A,15.0,0.55,0.34,Bajo (<50),1,0,0,0,1,0,0
d2d061e4-3,5,35951,Organic Unsweetened Almond Milk,OUT,Consumption,1,2026-02-27 19:18:36,2026-02-27,2026-W09,2026-02,Friday,19,Noche,2026-03-03,4,Refrigerador,Lacteos y Refrigerados,A,15.0,0.55,0.34,Bajo (<50),1,0,0,0,1,0,0
d8e3787e-b,7,4605,Yellow Onions,OUT,Consumption,3,2026-04-18 11:22:36,2026-04-18,2026-W16,2026-04,Saturday,11,Mañana,2026-04-23,5,Refrigerador,Frutas y Verduras,A,30.0,0.68,7.43,Bajo (<50),1,0,0,0,1,0,0
f28418bb-9,6,46979,Asparagus,OUT,Consumption,1,2026-04-01 22:56:36,2026-04-01,2026-W14,2026-04,Wednesday,22,Noche,2026-04-06,5,Refrigerador,Frutas y Verduras,A,18.0,2.35,3.53,Bajo (<50),1,0,0,0,1,0,0
e88cfcc5-7,4,24964,Organic Garlic,IN,Purchase,2,2026-03-19 18:04:36,2026-03-19,2026-W12,2026-03,Thursday,18,Noche,2026-03-26,7,Refrigerador,Frutas y Verduras,C,167.0,0.0,33.3,Alto (150-300),0,1,0,0,0,0,0
35d0606f-6,7,49683,Cucumber Kirby,IN,Purchase,3,2026-04-26 16:41:36,2026-04-26,2026-W17,2026-04,Sunday,16,Tarde,2026-05-03,7,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),0,1,0,0,0,0,0
2f8008c1-d,3,47626,Large Lemon,IN,Purchase,3,2026-02-27 12:24:36,2026-02-27,2026-W09,2026-02,Friday,12,Tarde,2026-03-06,7,Refrigerador,Frutas y Verduras,B,55.0,10.7,2.36,Medio (50-150),0,1,0,0,0,0,0
2f2e1624-a,0,39877,Organic Granny Smith Apple,IN,Purchase,3,2026-02-20 14:18:36,2026-02-20,2026-W08,2026-02,Friday,14,Tarde,2026-02-27,7,Refrigerador,Frutas y Verduras,,,0.266,14.1,,0,1,0,0,0,0,0
16a84ae0-e,2,5876,Organic Lemon,OUT,Forced_Waste,1,2026-04-25 23:59:59,2026-04-25,2026-W17,2026-04,Saturday,23,Noche,2026-04-22,-3,Refrigerador,Frutas y Verduras,D,300.0,0.0,6.67,Alto (150-300),1,0,1,1,0,1,0
7a4e0104-7,2,43352,Raspberries,OUT,Consumption,1,2026-04-26 12:43:36,2026-04-26,2026-W17,2026-04,Sunday,12,Tarde,2026-04-30,4,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),1,0,0,0,1,0,0
f35b7b6c-c,3,46979,Asparagus,IN,Purchase,2,2026-02-22 09:39:36,2026-02-22,2026-W08,2026-02,Sunday,9,Mañana,2026-03-01,7,Refrigerador,Frutas y Verduras,A,18.0,2.35,3.53,Bajo (<50),0,1,0,0,0,0,0
8df237cd-e,5,41950,Organic Tomato Cluster,OUT,Consumption,1,2026-04-30 23:51:36,2026-04-30,2026-W18,2026-04,Thursday,23,Noche,2026-05-05,5,Refrigerador,Frutas y Verduras,A,28.0,2.98,5.06,Bajo (<50),1,0,0,0,1,0,0
b46f62d7-9,8,13176,Bag of Organic Bananas,OUT,Forced_Waste,3,2026-03-07 23:59:59,2026-03-07,2026-W10,2026-03,Saturday,23,Noche,2026-03-04,-3,Refrigerador,Frutas y Verduras,D,346.0,3.89,88.3,Muy alto (>300),1,0,1,1,0,1,0
01e915e8-b,8,34126,Organic Italian Parsley Bunch,OUT,Consumption,3,2026-04-09 18:40:36,2026-04-09,2026-W15,2026-04,Thursday,18,Noche,2026-04-16,7,Refrigerador,Frutas y Verduras,D,392.0,7.43,76.25,Muy alto (>300),1,0,0,0,1,0,0
b25e3948-d,9,39275,Organic Blueberries,OUT,Forced_Waste,3,2026-03-17 23:59:59,2026-03-17,2026-W12,2026-03,Tuesday,23,Noche,2026-03-14,-3,Refrigerador,Frutas y Verduras,B,57.0,0.71,12.1,Medio (50-150),1,0,1,1,0,1,0
2c190268-f,9,35951,Organic Unsweetened Almond Milk,OUT,Consumption,1,2026-03-26 04:02:36,2026-03-26,2026-W13,2026-03,Thursday,4,Madrugada,2026-04-05,10,Refrigerador,Lacteos y Refrigerados,A,15.0,0.55,0.34,Bajo (<50),1,0,0,0,1,0,0
2a93b1ee-2,9,40706,Organic Grape Tomatoes,OUT,Forced_Waste,1,2026-03-28 23:59:59,2026-03-28,2026-W13,2026-03,Saturday,23,Noche,2026-03-25,-3,Refrigerador,Frutas y Verduras,A,36.0,1.19,7.14,Bajo (<50),1,0,1,1,0,1,0
a7475e00-3,1,4605,Yellow Onions,IN,Purchase,3,2026-03-08 09:23:36,2026-03-08,2026-W10,2026-03,Sunday,9,Mañana,2026-03-15,7,Refrigerador,Frutas y Verduras,A,30.0,0.68,7.43,Bajo (<50),0,1,0,0,0,0,0
ad88d31e-d,6,22035,Organic Whole String Cheese,IN,Purchase,1,2026-03-09 13:10:36,2026-03-09,2026-W11,2026-03,Monday,13,Tarde,2026-03-21,12,Refrigerador,Lacteos y Refrigerados,B,50.0,1.45,6.25,Bajo (<50),0,1,0,0,0,0,0
392586e0-b,8,5876,Organic Lemon,IN,Purchase,1,2026-03-07 12:18:36,2026-03-07,2026-W10,2026-03,Saturday,12,Tarde,2026-03-14,7,Refrigerador,Frutas y Verduras,D,300.0,0.0,6.67,Alto (150-300),0,1,0,0,0,0,0
0c74602d-1,1,28985,Michigan Organic Kale,IN,Purchase,1,2026-03-02 14:50:36,2026-03-02,2026-W10,2026-03,Monday,14,Tarde,2026-03-09,7,Refrigerador,Frutas y Verduras,A,35.0,2.92,4.42,Bajo (<50),0,1,0,0,0,0,0
ee45d8e5-3,3,39275,Organic Blueberries,IN,Purchase,3,2026-04-17 09:12:36,2026-04-17,2026-W16,2026-04,Friday,9,Mañana,2026-04-24,7,Refrigerador,Frutas y Verduras,B,57.0,0.71,12.1,Medio (50-150),0,1,0,0,0,0,0
4f4cebbc-0,7,30391,Organic Cucumber,OUT,Consumption,2,2026-04-27 23:15:36,2026-04-27,2026-W18,2026-04,Monday,23,Noche,2026-04-30,3,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,0,0,1,0,0
7cf1401e-6,1,49683,Cucumber Kirby,OUT,Forced_Waste,3,2026-03-06 23:59:59,2026-03-06,2026-W10,2026-03,Friday,23,Noche,2026-03-03,-3,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,1,1,0,1,0
2e78773e-d,0,21903,Organic Baby Spinach,OUT,Consumption,1,2026-03-17 11:19:36,2026-03-17,2026-W12,2026-03,Tuesday,11,Mañana,2026-03-18,1,Refrigerador,Frutas y Verduras,A,23.0,2.68,3.36,Bajo (<50),1,0,0,0,1,0,1
f142bd6f-f,4,45066,Honeycrisp Apple,OUT,Consumption,1,2026-04-20 04:36:36,2026-04-20,2026-W17,2026-04,Monday,4,Madrugada,2026-04-22,2,Refrigerador,Frutas y Verduras,A,2.0,0.0,3.81,Bajo (<50),1,0,0,0,1,0,1
88024834-f,9,4605,Yellow Onions,IN,Purchase,2,2026-04-29 13:34:36,2026-04-29,2026-W18,2026-04,Wednesday,13,Tarde,2026-05-06,7,Refrigerador,Frutas y Verduras,A,30.0,0.68,7.43,Bajo (<50),0,1,0,0,0,0,0
ffa16b5e-c,3,45007,Organic Zucchini,OUT,Forced_Waste,1,2026-03-07 23:59:59,2026-03-07,2026-W10,2026-03,Saturday,23,Noche,2026-03-04,-3,Refrigerador,Frutas y Verduras,A,21.0,1.05,4.21,Bajo (<50),1,0,1,1,0,1,0
bf0a1647-f,3,17794,Carrots,IN,Purchase,2,2026-04-18 12:03:36,2026-04-18,2026-W16,2026-04,Saturday,12,Tarde,2026-04-25,7,Refrigerador,Frutas y Verduras,A,38.0,1.28,8.97,Bajo (<50),0,1,0,0,0,0,0
1897e4f1-4,1,4605,Yellow Onions,IN,Purchase,2,2026-02-07 20:21:36,2026-02-07,2026-W06,2026-02,Saturday,20,Noche,2026-02-14,7,Refrigerador,Frutas y Verduras,A,30.0,0.68,7.43,Bajo (<50),0,1,0,0,0,0,0
2215b8e7-d,7,37646,Organic Gala Apples,IN,Purchase,2,2026-02-09 21:55:36,2026-02-09,2026-W07,2026-02,Monday,21,Noche,2026-02-16,7,Refrigerador,Frutas y Verduras,B,52.0,0.32,14.3,Medio (50-150),0,1,0,0,0,0,0
2bf0999d-e,5,27966,Organic Raspberries,IN,Purchase,3,2026-04-28 09:36:36,2026-04-28,2026-W18,2026-04,Tuesday,9,Mañana,2026-05-05,7,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),0,1,0,0,0,0,0
41b9ddcb-c,1,26209,Limes,OUT,Consumption,1,2026-02-27 07:49:36,2026-02-27,2026-W09,2026-02,Friday,7,Mañana,2026-03-02,3,Refrigerador,Frutas y Verduras,A,30.0,0.0,10.4,Bajo (<50),1,0,0,0,1,0,0
c0d0785d-4,1,39275,Organic Blueberries,OUT,Consumption,1,2026-03-08 06:05:36,2026-03-08,2026-W10,2026-03,Sunday,6,Mañana,2026-03-10,2,Refrigerador,Frutas y Verduras,B,57.0,0.71,12.1,Medio (50-150),1,0,0,0,1,0,1
f9b43205-5,6,19660,Spring Water,IN,Purchase,1,2026-03-05 13:43:36,2026-03-05,2026-W10,2026-03,Thursday,13,Tarde,2026-04-04,30,Estante,Bebidas,A,0.0,0.0,0.0,Bajo (<50),0,1,0,0,0,0,0
fb6819cd-9,2,26209,Limes,IN,Purchase,3,2026-02-20 18:26:36,2026-02-20,2026-W08,2026-02,Friday,18,Noche,2026-02-27,7,Refrigerador,Frutas y Verduras,A,30.0,0.0,10.4,Bajo (<50),0,1,0,0,0,0,0
b5c46dc3-7,3,31717,Organic Cilantro,OUT,Consumption,1,2026-03-23 03:39:36,2026-03-23,2026-W13,2026-03,Monday,3,Madrugada,2026-03-27,4,Refrigerador,Frutas y Verduras,A,0.0,0.0,0.0,Bajo (<50),1,0,0,0,1,0,0
4503e823-2,2,24964,Organic Garlic,OUT,Forced_Waste,1,2026-02-24 23:59:59,2026-02-24,2026-W09,2026-02,Tuesday,23,Noche,2026-02-21,-3,Refrigerador,Frutas y Verduras,C,167.0,0.0,33.3,Alto (150-300),1,0,1,1,0,1,0
da1a3e71-7,0,21903,Organic Baby Spinach,OUT,Consumption,1,2026-02-10 00:35:36,2026-02-10,2026-W07,2026-02,Tuesday,0,Madrugada,2026-02-16,6,Refrigerador,Frutas y Verduras,A,23.0,2.68,3.36,Bajo (<50),1,0,0,0,1,0,0
ce7a7e5f-c,1,8518,Organic Red Onion,OUT,Forced_Waste,1,2026-03-06 23:59:59,2026-03-06,2026-W10,2026-03,Friday,23,Noche,2026-03-03,-3,Refrigerador,Frutas y Verduras,A,30.0,0.68,6.76,Bajo (<50),1,0,1,1,0,1,0
a1094cba-e,2,49235,Organic Half & Half,IN,Purchase,1,2026-04-24 13:45:36,2026-04-24,2026-W17,2026-04,Friday,13,Tarde,2026-05-06,12,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),0,1,0,0,0,0,0
693efbd5-3,8,8518,Organic Red Onion,IN,Purchase,3,2026-04-30 17:12:36,2026-04-30,2026-W18,2026-04,Thursday,17,Tarde,2026-05-07,7,Refrigerador,Frutas y Verduras,A,30.0,0.68,6.76,Bajo (<50),0,1,0,0,0,0,0
2ad0e009-a,5,9076,Blueberries,IN,Purchase,3,2026-02-10 14:45:36,2026-02-10,2026-W07,2026-02,Tuesday,14,Tarde,2026-02-24,14,Despensa,Despensa General,B,57.0,0.71,12.1,Medio (50-150),0,1,0,0,0,0,0
b89571fc-9,0,21903,Organic Baby Spinach,IN,Purchase,2,2026-03-07 05:13:36,2026-03-07,2026-W10,2026-03,Saturday,5,Madrugada,2026-03-14,7,Refrigerador,Frutas y Verduras,A,23.0,2.68,3.36,Bajo (<50),0,1,0,0,0,0,0
5c4566d9-1,2,19057,Organic Large Extra Fancy Fuji Apple,OUT,Forced_Waste,1,2026-03-11 23:59:59,2026-03-11,2026-W11,2026-03,Wednesday,23,Noche,2026-03-08,-3,Refrigerador,Frutas y Verduras,,,0.148,15.7,,1,0,1,1,0,1,0
cde8669c-3,4,4920,Seedless Red Grapes,OUT,Forced_Waste,2,2026-03-06 23:59:59,2026-03-06,2026-W10,2026-03,Friday,23,Noche,2026-03-03,-3,Refrigerador,Frutas y Verduras,B,71.0,1.18,17.6,Medio (50-150),1,0,1,1,0,1,0
22d464fb-3,6,10749,Organic Red Bell Pepper,OUT,Forced_Waste,1,2026-03-18 23:59:59,2026-03-18,2026-W12,2026-03,Wednesday,23,Noche,2026-03-15,-3,Refrigerador,Frutas y Verduras,,,0.896,6.65,,1,0,1,1,0,1,0
d6bee820-d,9,47766,Organic Avocado,OUT,Consumption,2,2026-04-09 10:01:36,2026-04-09,2026-W15,2026-04,Thursday,10,Mañana,2026-04-09,0,Refrigerador,Frutas y Verduras,D,427.0,1.9,7.36,Muy alto (>300),1,0,0,0,1,0,1
dfdd3d38-4,2,30489,Original Hummus,OUT,Consumption,2,2026-03-12 01:26:36,2026-03-12,2026-W11,2026-03,Thursday,1,Madrugada,2026-03-23,11,Refrigerador,Congelados,C,214.0,7.14,14.3,Alto (150-300),1,0,0,0,1,0,0
34b9a292-f,5,24852,Banana,OUT,Consumption,2,2026-04-28 10:37:36,2026-04-28,2026-W18,2026-04,Tuesday,10,Mañana,2026-04-29,1,Refrigerador,Frutas y Verduras,D,312.0,12.5,40.6,Muy alto (>300),1,0,0,0,1,0,1
5f5d4ebf-7,9,47209,Organic Hass Avocado,OUT,Consumption,2,2026-04-30 06:56:36,2026-04-30,2026-W18,2026-04,Thursday,6,Mañana,2026-05-04,4,Refrigerador,Frutas y Verduras,,,1.81,8.32,,1,0,0,0,1,0,0
d20ead37-e,3,13176,Bag of Organic Bananas,IN,Purchase,2,2026-03-26 14:14:36,2026-03-26,2026-W13,2026-03,Thursday,14,Tarde,2026-04-02,7,Refrigerador,Frutas y Verduras,D,346.0,3.89,88.3,Muy alto (>300),0,1,0,0,0,0,0
e9a7734d-3,6,8518,Organic Red Onion,OUT,Consumption,1,2026-03-23 08:39:36,2026-03-23,2026-W13,2026-03,Monday,8,Mañana,2026-03-23,0,Refrigerador,Frutas y Verduras,A,30.0,0.68,6.76,Bajo (<50),1,0,0,0,1,0,1
f56d630a-c,1,19660,Spring Water,IN,Purchase,2,2026-03-28 11:23:36,2026-03-28,2026-W13,2026-03,Saturday,11,Mañana,2026-04-27,30,Estante,Bebidas,A,0.0,0.0,0.0,Bajo (<50),0,1,0,0,0,0,0
cd46ef8f-2,1,26209,Limes,OUT,Consumption,2,2026-02-25 14:24:36,2026-02-25,2026-W09,2026-02,Wednesday,14,Tarde,2026-03-01,4,Refrigerador,Frutas y Verduras,A,30.0,0.0,10.4,Bajo (<50),1,0,0,0,1,0,0
81dcb6d9-a,5,27966,Organic Raspberries,OUT,Consumption,1,2026-03-16 04:06:36,2026-03-16,2026-W12,2026-03,Monday,4,Madrugada,2026-03-16,0,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),1,0,0,0,1,0,1
83dfff14-3,1,16797,Strawberries,IN,Purchase,2,2026-02-19 17:37:36,2026-02-19,2026-W08,2026-02,Thursday,17,Tarde,2026-02-26,7,Refrigerador,Frutas y Verduras,,,1.43,8.57,,0,1,0,0,0,0,0
25915e6b-0,5,4920,Seedless Red Grapes,IN,Purchase,1,2026-04-06 14:00:36,2026-04-06,2026-W15,2026-04,Monday,14,Tarde,2026-04-13,7,Refrigerador,Frutas y Verduras,B,71.0,1.18,17.6,Medio (50-150),0,1,0,0,0,0,0
bcad2330-7,6,26604,Organic Blackberries,IN,Purchase,2,2026-02-23 11:02:36,2026-02-23,2026-W09,2026-02,Monday,11,Mañana,2026-03-02,7,Refrigerador,Frutas y Verduras,B,59.0,1.47,15.4,Medio (50-150),0,1,0,0,0,0,0
b1055960-2,7,47209,Organic Hass Avocado,OUT,Forced_Waste,2,2026-04-28 23:59:59,2026-04-28,2026-W18,2026-04,Tuesday,23,Noche,2026-04-25,-3,Refrigerador,Frutas y Verduras,,,1.81,8.32,,1,0,1,1,0,1,0
c29865dd-d,8,13176,Bag of Organic Bananas,OUT,Forced_Waste,2,2026-04-06 23:59:59,2026-04-06,2026-W15,2026-04,Monday,23,Noche,2026-04-03,-3,Refrigerador,Frutas y Verduras,D,346.0,3.89,88.3,Muy alto (>300),1,0,1,1,0,1,0
e2657114-3,3,42265,Organic Baby Carrots,OUT,Consumption,1,2026-02-24 04:34:36,2026-02-24,2026-W09,2026-02,Tuesday,4,Madrugada,2026-02-25,1,Refrigerador,Frutas y Verduras,A,35.0,1.18,8.24,Bajo (<50),1,0,0,0,1,0,1
f02c4d3c-0,0,37646,Organic Gala Apples,IN,Purchase,2,2026-02-04 13:50:36,2026-02-04,2026-W06,2026-02,Wednesday,13,Tarde,2026-02-11,7,Refrigerador,Frutas y Verduras,B,52.0,0.32,14.3,Medio (50-150),0,1,0,0,0,0,0
082e4683-b,9,31717,Organic Cilantro,IN,Purchase,2,2026-04-04 22:42:36,2026-04-04,2026-W14,2026-04,Saturday,22,Noche,2026-04-11,7,Refrigerador,Frutas y Verduras,A,0.0,0.0,0.0,Bajo (<50),0,1,0,0,0,0,0
3bebe085-b,9,26604,Organic Blackberries,OUT,Waste,2,2026-04-10 20:05:36,2026-04-10,2026-W15,2026-04,Friday,20,Noche,2026-04-09,-1,Refrigerador,Frutas y Verduras,B,59.0,1.47,15.4,Medio (50-150),1,0,1,0,0,1,0
d3e91412-a,0,13176,Bag of Organic Bananas,OUT,Forced_Waste,2,2026-03-26 23:59:59,2026-03-26,2026-W13,2026-03,Thursday,23,Noche,2026-03-23,-3,Refrigerador,Frutas y Verduras,D,346.0,3.89,88.3,Muy alto (>300),1,0,1,1,0,1,0
84043b18-d,1,4920,Seedless Red Grapes,OUT,Consumption,1,2026-03-17 12:10:36,2026-03-17,2026-W12,2026-03,Tuesday,12,Tarde,2026-03-24,7,Refrigerador,Frutas y Verduras,B,71.0,1.18,17.6,Medio (50-150),1,0,0,0,1,0,0
a439b812-9,2,5876,Organic Lemon,OUT,Forced_Waste,2,2026-03-13 23:59:59,2026-03-13,2026-W11,2026-03,Friday,23,Noche,2026-03-10,-3,Refrigerador,Frutas y Verduras,D,300.0,0.0,6.67,Alto (150-300),1,0,1,1,0,1,0
e4c5e263-b,0,47766,Organic Avocado,IN,Purchase,2,2026-03-26 09:22:36,2026-03-26,2026-W13,2026-03,Thursday,9,Mañana,2026-04-02,7,Refrigerador,Frutas y Verduras,D,427.0,1.9,7.36,Muy alto (>300),0,1,0,0,0,0,0
282a5796-5,9,24964,Organic Garlic,OUT,Forced_Waste,1,2026-04-04 23:59:59,2026-04-04,2026-W14,2026-04,Saturday,23,Noche,2026-04-01,-3,Refrigerador,Frutas y Verduras,C,167.0,0.0,33.3,Alto (150-300),1,0,1,1,0,1,0
b8dd48ce-7,6,22035,Organic Whole String Cheese,OUT,Consumption,2,2026-03-30 05:38:36,2026-03-30,2026-W14,2026-03,Monday,5,Madrugada,2026-04-04,5,Refrigerador,Lacteos y Refrigerados,B,50.0,1.45,6.25,Bajo (<50),1,0,0,0,1,0,0
ddb82978-a,7,30391,Organic Cucumber,IN,Purchase,1,2026-03-03 14:39:36,2026-03-03,2026-W10,2026-03,Tuesday,14,Tarde,2026-03-10,7,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),0,1,0,0,0,0,0
d1030510-0,6,4920,Seedless Red Grapes,IN,Purchase,1,2026-03-05 15:03:36,2026-03-05,2026-W10,2026-03,Thursday,15,Tarde,2026-03-12,7,Refrigerador,Frutas y Verduras,B,71.0,1.18,17.6,Medio (50-150),0,1,0,0,0,0,0
9c68c0aa-9,6,39275,Organic Blueberries,OUT,Consumption,2,2026-04-15 23:19:36,2026-04-15,2026-W16,2026-04,Wednesday,23,Noche,2026-04-22,7,Refrigerador,Frutas y Verduras,B,57.0,0.71,12.1,Medio (50-150),1,0,0,0,1,0,0
f4964f39-3,6,31717,Organic Cilantro,OUT,Consumption,2,2026-02-13 09:26:36,2026-02-13,2026-W07,2026-02,Friday,9,Mañana,2026-02-18,5,Refrigerador,Frutas y Verduras,A,0.0,0.0,0.0,Bajo (<50),1,0,0,0,1,0,0
23afd558-2,4,5077,100% Whole Wheat Bread,OUT,Consumption,1,2026-02-11 22:40:36,2026-02-11,2026-W07,2026-02,Wednesday,22,Noche,2026-02-25,14,Despensa,Panaderia y Granos,C,256.0,11.6,48.8,Alto (150-300),1,0,0,0,1,0,0
2848b954-6,5,9076,Blueberries,IN,Purchase,1,2026-02-13 09:07:36,2026-02-13,2026-W07,2026-02,Friday,9,Mañana,2026-02-27,14,Despensa,Despensa General,B,57.0,0.71,12.1,Medio (50-150),0,1,0,0,0,0,0
333672d8-b,6,47209,Organic Hass Avocado,IN,Purchase,1,2026-03-26 16:13:36,2026-03-26,2026-W13,2026-03,Thursday,16,Tarde,2026-04-02,7,Refrigerador,Frutas y Verduras,,,1.81,8.32,,0,1,0,0,0,0,0
2fed4ac0-0,9,27845,Organic Whole Milk,OUT,Consumption,1,2026-03-21 18:35:36,2026-03-21,2026-W12,2026-03,Saturday,18,Noche,2026-03-30,9,Refrigerador,Lacteos y Refrigerados,B,62.0,3.39,5.08,Medio (50-150),1,0,0,0,1,0,0
af54aadb-e,1,40706,Organic Grape Tomatoes,OUT,Forced_Waste,1,2026-04-24 23:59:59,2026-04-24,2026-W17,2026-04,Friday,23,Noche,2026-04-21,-3,Refrigerador,Frutas y Verduras,A,36.0,1.19,7.14,Bajo (<50),1,0,1,1,0,1,0
3b7905c5-c,4,28985,Michigan Organic Kale,IN,Purchase,2,2026-02-13 15:42:36,2026-02-13,2026-W07,2026-02,Friday,15,Tarde,2026-02-20,7,Refrigerador,Frutas y Verduras,A,35.0,2.92,4.42,Bajo (<50),0,1,0,0,0,0,0
f5186ae1-a,5,26604,Organic Blackberries,OUT,Forced_Waste,2,2026-03-11 23:59:59,2026-03-11,2026-W11,2026-03,Wednesday,23,Noche,2026-03-08,-3,Refrigerador,Frutas y Verduras,B,59.0,1.47,15.4,Medio (50-150),1,0,1,1,0,1,0
